date,10cm,20cm,30cm,40cm,50cm,60cm
2020-07-23 09:30:00+00:00,42.618,43.278,40.466,38.358,44.953,43.517
2020-07-23 10:00:00+00:00,42.594,43.297,40.445,38.338,44.953,43.508
2020-07-23 10:30:00+00:00,42.61,43.259,40.432,38.331,44.943,43.5
2020-07-23 11:00:00+00:00,42.602,43.23,40.425,38.31,44.934,43.491
2020-07-23 11:30:00+00:00,42.618,43.259,40.418,38.297,44.924,43.474
2020-07-23 12:00:00+00:00,42.61,43.24,40.411,38.29,44.943,43.474
2020-07-23 12:30:00+00:00,42.627,43.23,40.411,38.276,44.962,43.457
2020-07-23 13:00:00+00:00,42.717,43.24,40.404,38.256,44.971,43.449
2020-07-23 13:30:00+00:00,42.692,43.211,40.425,38.303,44.981,43.457
2020-07-23 14:00:00+00:00,42.749,43.221,40.411,38.324,44.953,43.474
2020-07-23 14:30:00+00:00,42.757,43.249,40.418,38.379,44.99,43.466
2020-07-23 15:00:00+00:00,42.766,43.145,40.432,38.358,44.962,43.466
2020-07-23 15:30:00+00:00,42.757,43.202,40.452,38.345,44.99,43.474
2020-07-23 16:00:00+00:00,42.757,43.183,40.418,38.331,44.971,43.466
2020-07-23 16:30:00+00:00,42.741,43.116,40.445,38.331,44.981,43.474
2020-07-23 17:00:00+00:00,42.774,43.164,40.432,38.331,44.971,43.483
2020-07-23 17:30:00+00:00,42.757,43.183,40.445,38.331,44.971,43.466
2020-07-23 18:00:00+00:00,42.725,43.164,40.466,38.338,44.971,43.457
2020-07-23 18:30:00+00:00,42.717,43.173,40.418,38.352,44.971,43.466
2020-07-23 19:00:00+00:00,42.708,43.221,40.445,38.365,44.971,43.449
2020-07-23 19:30:00+00:00,42.725,43.183,40.432,38.372,44.962,43.449
2020-07-23 20:00:00+00:00,42.643,43.221,40.425,38.331,44.971,43.449
2020-07-23 20:30:00+00:00,42.667,43.192,40.425,38.324,44.981,43.483
2020-07-23 21:00:00+00:00,42.61,43.24,40.439,38.338,44.99,43.44
2020-07-23 21:30:00+00:00,42.635,43.211,40.439,38.352,44.953,43.432
2020-07-23 22:00:00+00:00,42.602,43.268,40.439,38.365,44.943,43.466
2020-07-23 22:30:00+00:00,42.545,43.145,40.432,38.372,44.962,43.432
2020-07-23 23:00:00+00:00,42.52,43.23,40.432,38.372,44.934,43.44
2020-07-23 23:30:00+00:00,42.512,43.288,40.439,38.393,44.915,43.432
2020-07-24 00:00:00+00:00,42.504,43.249,40.473,38.406,44.981,43.432
2020-07-24 00:30:00+00:00,42.504,43.278,40.508,38.406,44.943,43.449
2020-07-24 01:00:00+00:00,42.48,43.316,40.515,38.413,44.962,43.432
2020-07-24 01:30:00+00:00,42.488,43.297,40.501,38.441,44.962,43.449
2020-07-24 02:00:00+00:00,42.488,43.278,40.501,38.448,44.981,43.449
2020-07-24 02:30:00+00:00,42.48,43.278,40.529,38.441,44.971,43.449
2020-07-24 03:00:00+00:00,42.431,43.326,40.515,38.448,44.971,43.457
2020-07-24 03:30:00+00:00,42.431,43.24,40.501,38.434,44.99,43.457
2020-07-24 04:00:00+00:00,42.431,43.373,40.487,38.448,44.981,43.474
2020-07-24 04:30:00+00:00,42.455,43.345,40.473,38.441,44.981,43.457
2020-07-24 05:00:00+00:00,42.439,43.326,40.452,38.434,44.99,43.457
2020-07-24 05:30:00+00:00,42.406,43.297,40.494,38.434,44.99,43.466
2020-07-24 06:00:00+00:00,42.398,43.307,40.473,38.427,44.99,43.466
2020-07-24 06:30:00+00:00,42.398,43.316,40.452,38.42,44.99,43.466
2020-07-24 07:00:00+00:00,42.39,43.335,40.487,38.406,44.981,43.466
2020-07-24 07:30:00+00:00,42.447,43.316,40.466,38.4,44.981,43.457
2020-07-24 08:00:00+00:00,42.447,43.297,40.445,38.386,44.971,43.457
2020-07-24 08:30:00+00:00,42.463,43.278,40.439,38.379,44.981,43.449
2020-07-24 09:00:00+00:00,42.488,43.268,40.432,38.4,44.99,43.449
2020-07-24 09:30:00+00:00,42.488,43.278,40.432,38.413,44.971,43.44
2020-07-24 10:00:00+00:00,42.545,43.259,40.439,38.386,44.962,43.44
2020-07-24 10:30:00+00:00,42.512,43.221,40.425,38.393,44.981,43.432
2020-07-24 11:00:00+00:00,42.537,43.221,40.411,38.379,44.981,43.432
2020-07-24 11:30:00+00:00,42.545,43.278,40.411,38.358,44.943,43.423
2020-07-24 12:00:00+00:00,42.545,43.183,40.383,38.358,44.99,43.414
2020-07-24 12:30:00+00:00,42.594,43.145,40.39,38.338,44.99,43.414
2020-07-24 13:00:00+00:00,42.635,43.23,40.376,38.345,44.99,43.406
2020-07-24 13:30:00+00:00,42.667,43.221,40.39,38.345,44.99,43.397
2020-07-24 14:00:00+00:00,42.667,43.202,40.411,38.372,44.962,43.414
2020-07-24 14:30:00+00:00,42.708,43.154,40.439,38.365,45.0,43.414
2020-07-24 15:00:00+00:00,42.708,43.173,40.452,38.4,45.0,43.423
2020-07-24 15:30:00+00:00,42.717,43.126,40.432,38.379,45.009,43.423
2020-07-24 16:00:00+00:00,42.708,43.173,40.445,38.393,45.0,43.432
2020-07-24 16:30:00+00:00,42.733,43.126,40.411,38.386,45.0,43.423
2020-07-24 17:00:00+00:00,42.725,43.116,40.445,38.393,45.0,43.423
2020-07-24 17:30:00+00:00,42.7,43.145,40.459,38.386,45.0,43.432
2020-07-24 18:00:00+00:00,42.7,43.135,40.445,38.4,45.0,43.432
2020-07-24 18:30:00+00:00,42.651,43.126,40.459,38.406,45.0,43.423
2020-07-24 19:00:00+00:00,42.643,43.202,40.439,38.379,45.0,43.423
2020-07-24 19:30:00+00:00,42.651,43.164,40.452,38.372,45.009,43.432
2020-07-24 20:00:00+00:00,42.627,43.183,40.452,38.372,45.0,43.414
2020-07-24 20:30:00+00:00,42.61,43.183,40.466,38.379,44.99,43.466
2020-07-24 21:00:00+00:00,42.602,43.23,40.466,38.4,45.0,43.44
2020-07-24 21:30:00+00:00,42.594,43.221,40.473,38.413,45.0,43.432
2020-07-24 22:00:00+00:00,42.561,43.259,40.466,38.42,44.99,43.414
2020-07-24 22:30:00+00:00,42.529,43.202,40.466,38.427,45.0,43.423
2020-07-24 23:00:00+00:00,42.52,43.221,40.459,38.4,44.953,43.423
2020-07-24 23:30:00+00:00,42.512,43.202,40.466,38.406,44.962,43.414
2020-07-25 00:00:00+00:00,42.561,43.297,40.466,38.386,44.962,43.432
2020-07-25 00:30:00+00:00,42.529,43.202,40.494,38.441,44.971,43.432
2020-07-25 01:00:00+00:00,42.488,43.297,40.522,38.448,44.99,43.432
2020-07-25 01:30:00+00:00,42.488,43.288,40.508,38.434,44.99,43.44
2020-07-25 02:00:00+00:00,42.504,43.259,40.508,38.441,45.0,43.449
2020-07-25 02:30:00+00:00,42.472,43.259,40.494,38.455,45.009,43.449
2020-07-25 03:00:00+00:00,42.512,43.288,40.48,38.441,45.009,43.457
2020-07-25 03:30:00+00:00,42.472,43.23,40.522,38.461,45.009,43.457
2020-07-25 04:00:00+00:00,42.512,43.307,40.515,38.448,45.019,43.457
2020-07-25 04:30:00+00:00,42.488,43.278,40.501,38.468,45.019,43.457
2020-07-25 05:00:00+00:00,42.496,43.249,40.48,38.455,45.019,43.466
2020-07-25 05:30:00+00:00,42.472,43.335,40.487,38.461,45.019,43.466
2020-07-25 06:00:00+00:00,42.463,43.297,40.494,38.461,45.019,43.466
2020-07-25 06:30:00+00:00,42.463,43.307,40.501,38.434,45.028,43.466
2020-07-25 07:00:00+00:00,42.504,43.288,40.487,38.434,45.019,43.466
2020-07-25 07:30:00+00:00,42.512,43.297,40.48,38.441,45.019,43.466
2020-07-25 08:00:00+00:00,42.488,43.24,40.473,38.413,45.009,43.466
2020-07-25 08:30:00+00:00,42.504,43.259,40.494,38.42,45.009,43.457
2020-07-25 09:00:00+00:00,42.569,43.268,40.48,38.4,45.009,43.457
2020-07-25 09:30:00+00:00,42.529,43.24,40.466,38.393,45.0,43.457
2020-07-25 10:00:00+00:00,42.529,43.249,40.452,38.4,45.0,43.457
2020-07-25 10:30:00+00:00,42.553,43.221,40.432,38.379,44.99,43.449
2020-07-25 11:00:00+00:00,42.602,43.192,40.432,38.393,44.981,43.44
2020-07-25 11:30:00+00:00,42.602,43.211,40.425,38.406,44.971,43.44
2020-07-25 12:00:00+00:00,42.578,43.221,40.425,38.372,44.971,43.432
2020-07-25 12:30:00+00:00,42.618,43.202,40.445,38.4,44.971,43.423
2020-07-25 13:00:00+00:00,42.635,43.221,40.494,38.434,44.962,43.423
2020-07-25 13:30:00+00:00,42.676,43.183,40.536,38.468,44.99,43.423
2020-07-25 14:00:00+00:00,42.749,43.23,40.536,38.523,45.028,43.44
2020-07-25 14:30:00+00:00,42.741,43.211,40.529,38.53,45.056,43.457
2020-07-25 15:00:00+00:00,42.741,43.173,40.543,38.516,45.075,43.474
2020-07-25 15:30:00+00:00,42.782,43.249,40.543,38.503,45.019,43.483
2020-07-25 16:00:00+00:00,42.749,43.164,40.529,38.51,45.028,43.483
2020-07-25 16:30:00+00:00,42.757,43.202,40.543,38.51,45.066,43.491
2020-07-25 17:00:00+00:00,42.774,43.211,40.515,38.489,45.085,43.483
2020-07-25 17:30:00+00:00,42.766,43.173,40.529,38.496,45.056,43.491
2020-07-25 18:00:00+00:00,42.766,43.221,40.543,38.468,45.047,43.483
2020-07-25 18:30:00+00:00,42.741,43.221,40.522,38.468,45.037,43.474
2020-07-25 19:00:00+00:00,42.741,43.23,40.543,38.468,45.056,43.491
2020-07-25 19:30:00+00:00,42.757,43.192,40.564,38.475,45.019,43.483
2020-07-25 20:00:00+00:00,42.757,43.183,40.571,38.489,45.028,43.483
2020-07-25 20:30:00+00:00,42.708,43.24,40.564,38.51,45.028,43.483
2020-07-25 21:00:00+00:00,42.684,43.249,40.55,38.482,45.019,43.483
2020-07-25 21:30:00+00:00,42.684,43.259,40.564,38.482,45.028,43.483
2020-07-25 22:00:00+00:00,42.635,43.24,40.571,38.468,45.037,43.483
2020-07-25 22:30:00+00:00,42.643,43.249,40.536,38.455,45.028,43.483
2020-07-25 23:00:00+00:00,42.651,43.307,40.585,38.461,45.037,43.483
2020-07-25 23:30:00+00:00,42.643,43.297,40.62,38.537,45.047,43.483
2020-07-26 00:00:00+00:00,42.635,43.345,40.655,38.544,45.066,43.491
2020-07-26 00:30:00+00:00,42.643,43.345,40.648,38.551,45.075,43.5
2020-07-26 01:00:00+00:00,42.651,43.364,40.634,38.551,45.094,43.517
2020-07-26 01:30:00+00:00,42.61,43.335,40.634,38.558,45.113,43.517
2020-07-26 02:00:00+00:00,42.635,43.307,40.606,38.551,45.103,43.508
2020-07-26 02:30:00+00:00,42.635,43.345,40.613,38.551,45.113,43.534
2020-07-26 03:00:00+00:00,42.594,43.373,40.606,38.537,45.122,43.534
2020-07-26 03:30:00+00:00,42.602,43.354,40.62,38.551,45.122,43.534
2020-07-26 04:00:00+00:00,42.602,43.278,40.599,38.537,45.122,43.543
2020-07-26 04:30:00+00:00,42.61,43.354,40.592,38.537,45.113,43.543
2020-07-26 05:00:00+00:00,42.61,43.373,40.578,38.53,45.122,43.525
2020-07-26 05:30:00+00:00,42.561,43.307,40.613,38.53,45.122,43.543
2020-07-26 06:00:00+00:00,42.578,43.326,40.606,38.523,45.122,43.543
2020-07-26 06:30:00+00:00,42.586,43.392,40.585,38.51,45.094,43.534
2020-07-26 07:00:00+00:00,42.602,43.364,40.564,38.51,45.122,43.491
2020-07-26 07:30:00+00:00,42.602,43.383,40.564,38.523,45.122,43.508
2020-07-26 08:00:00+00:00,42.61,43.373,40.592,38.544,45.122,43.534
2020-07-26 08:30:00+00:00,42.594,43.316,40.571,38.523,45.103,43.508
2020-07-26 09:00:00+00:00,42.602,43.316,40.55,38.516,45.103,43.508
2020-07-26 09:30:00+00:00,42.627,43.354,40.543,38.523,45.103,43.517
2020-07-26 10:00:00+00:00,42.7,43.278,40.55,38.51,45.094,43.483
2020-07-26 10:30:00+00:00,42.692,43.278,40.557,38.482,45.085,43.457
2020-07-26 11:00:00+00:00,42.692,43.288,40.536,38.482,45.085,43.5
2020-07-26 11:30:00+00:00,42.717,43.268,40.529,38.475,45.075,43.449
2020-07-26 12:00:00+00:00,42.774,43.249,40.55,38.461,45.066,43.449
2020-07-26 12:30:00+00:00,42.741,43.24,40.494,38.455,45.056,43.466
2020-07-26 13:00:00+00:00,42.741,43.183,40.487,38.441,45.047,43.466
2020-07-26 13:30:00+00:00,42.807,43.24,40.515,38.455,45.047,43.491
2020-07-26 14:00:00+00:00,42.774,43.211,40.543,38.461,45.047,43.491
2020-07-26 14:30:00+00:00,42.807,43.221,40.564,38.455,45.047,43.474
2020-07-26 15:00:00+00:00,42.872,43.23,40.543,38.482,45.056,43.491
2020-07-26 15:30:00+00:00,42.831,43.23,40.55,38.482,45.056,43.474
2020-07-26 16:00:00+00:00,42.839,43.23,40.571,38.475,45.056,43.466
2020-07-26 16:30:00+00:00,42.839,43.192,40.571,38.482,45.056,43.483
2020-07-26 17:00:00+00:00,42.889,43.154,40.571,38.489,45.056,43.5
2020-07-26 17:30:00+00:00,42.856,43.24,40.571,38.503,45.056,43.525
2020-07-26 18:00:00+00:00,42.88,43.192,40.557,38.51,45.047,43.5
2020-07-26 18:30:00+00:00,42.839,43.221,40.592,38.503,45.056,43.5
2020-07-26 19:00:00+00:00,42.848,43.211,40.606,38.53,45.056,43.508
2020-07-26 19:30:00+00:00,42.798,43.221,40.585,38.51,45.056,43.508
2020-07-26 20:00:00+00:00,42.823,43.288,40.592,38.489,45.056,43.517
2020-07-26 20:30:00+00:00,42.823,43.268,40.613,38.482,45.066,43.517
2020-07-26 21:00:00+00:00,42.807,43.24,40.613,38.489,45.075,43.534
2020-07-26 21:30:00+00:00,42.79,43.278,40.627,38.496,45.075,43.534
2020-07-26 22:00:00+00:00,42.749,43.268,40.613,38.503,45.085,43.508
2020-07-26 22:30:00+00:00,42.717,43.268,40.606,38.503,45.094,43.517
2020-07-26 23:00:00+00:00,42.725,43.335,40.627,38.516,45.094,43.543
2020-07-26 23:30:00+00:00,42.733,43.316,40.641,38.503,45.103,43.517
2020-07-27 00:00:00+00:00,42.725,43.354,40.648,38.503,45.113,43.508
2020-07-27 00:30:00+00:00,42.7,43.316,40.648,38.516,45.094,43.508
2020-07-27 01:00:00+00:00,42.684,43.383,40.655,38.51,45.113,43.543
2020-07-27 01:30:00+00:00,42.684,43.335,40.655,38.53,45.103,43.491
2020-07-27 02:00:00+00:00,42.643,43.392,40.69,38.551,45.113,43.508
2020-07-27 02:30:00+00:00,42.659,43.392,40.683,38.516,45.103,43.508
2020-07-27 03:00:00+00:00,42.659,43.335,40.669,38.558,45.085,43.508
2020-07-27 03:30:00+00:00,42.667,43.326,40.655,38.558,45.122,43.525
2020-07-27 04:00:00+00:00,42.651,43.392,40.634,38.558,45.103,43.508
2020-07-27 04:30:00+00:00,42.602,43.335,40.662,38.544,45.103,43.517
2020-07-27 05:00:00+00:00,42.635,43.335,40.662,38.558,45.132,43.517
2020-07-27 05:30:00+00:00,42.643,43.326,40.655,38.551,45.094,43.517
2020-07-27 06:00:00+00:00,42.602,43.421,40.634,38.572,45.103,43.525
2020-07-27 06:30:00+00:00,42.578,43.335,40.648,38.572,45.113,43.525
2020-07-27 07:00:00+00:00,42.594,43.421,40.669,38.558,45.094,43.543
2020-07-27 07:30:00+00:00,42.643,43.354,40.648,38.565,45.132,43.525
2020-07-27 08:00:00+00:00,42.651,43.373,40.627,38.565,45.113,43.525
2020-07-27 08:30:00+00:00,42.65143617021277,43.37482978723404,40.6293085106383,38.56682978723404,45.114,43.52691489361702
2020-07-27 09:00:00+00:00,42.651872340425534,43.376659574468086,40.6316170212766,38.568659574468086,45.115,43.52882978723404
2020-07-27 09:30:00+00:00,42.6523085106383,43.37848936170212,40.6339255319149,38.57048936170212,45.116,43.530744680851065
2020-07-27 10:00:00+00:00,42.652744680851065,43.38031914893617,40.63623404255319,38.57231914893617,45.117,43.532659574468084
2020-07-27 10:30:00+00:00,42.65318085106383,43.38214893617021,40.63854255319149,38.57414893617021,45.118,43.534574468085104
2020-07-27 11:00:00+00:00,42.6536170212766,43.383978723404255,40.64085106382979,38.575978723404255,45.119,43.536489361702124
2020-07-27 11:30:00+00:00,42.65405319148937,43.3858085106383,40.643159574468086,38.5778085106383,45.12,43.53840425531915
2020-07-27 12:00:00+00:00,42.65448936170213,43.387638297872336,40.64546808510639,38.579638297872336,45.121,43.54031914893617
2020-07-27 12:30:00+00:00,42.6549255319149,43.38946808510638,40.64777659574468,38.58146808510638,45.122,43.54223404255319
2020-07-27 13:00:00+00:00,42.655361702127664,43.391297872340424,40.65008510638298,38.583297872340424,45.123,43.54414893617021
2020-07-27 13:30:00+00:00,42.65579787234043,43.39312765957447,40.65239361702128,38.58512765957447,45.124,43.54606382978723
2020-07-27 14:00:00+00:00,42.656234042553194,43.39495744680851,40.654702127659576,38.58695744680851,45.125,43.547978723404256
2020-07-27 14:30:00+00:00,42.65667021276596,43.39678723404255,40.657010638297876,38.58878723404255,45.126,43.549893617021276
2020-07-27 15:00:00+00:00,42.657106382978725,43.39861702127659,40.65931914893617,38.59061702127659,45.127,43.551808510638296
2020-07-27 15:30:00+00:00,42.65754255319149,43.40044680851064,40.66162765957447,38.59244680851064,45.128,43.553723404255315
2020-07-27 16:00:00+00:00,42.657978723404256,43.40227659574468,40.66393617021277,38.59427659574468,45.129,43.55563829787234
2020-07-27 16:30:00+00:00,42.65841489361702,43.404106382978725,40.666244680851065,38.596106382978725,45.13,43.55755319148936
2020-07-27 17:00:00+00:00,42.65885106382979,43.40593617021276,40.668553191489366,38.59793617021276,45.131,43.55946808510638
2020-07-27 17:30:00+00:00,42.65928723404256,43.407765957446806,40.67086170212766,38.599765957446806,45.132,43.5613829787234
2020-07-27 18:00:00+00:00,42.659723404255324,43.40959574468085,40.67317021276596,38.60159574468085,45.133,43.56329787234042
2020-07-27 18:30:00+00:00,42.66015957446809,43.411425531914894,40.67547872340426,38.603425531914894,45.134,43.56521276595745
2020-07-27 19:00:00+00:00,42.660595744680855,43.41325531914894,40.677787234042555,38.60525531914894,45.135,43.56712765957447
2020-07-27 19:30:00+00:00,42.66103191489362,43.415085106382975,40.680095744680855,38.607085106382975,45.136,43.56904255319149
2020-07-27 20:00:00+00:00,42.661468085106385,43.41691489361702,40.68240425531915,38.60891489361702,45.137,43.57095744680851
2020-07-27 20:30:00+00:00,42.66190425531915,43.41874468085106,40.68471276595745,38.61074468085106,45.138,43.57287234042553
2020-07-27 21:00:00+00:00,42.662340425531916,43.42057446808511,40.68702127659574,38.61257446808511,45.139,43.57478723404255
2020-07-27 21:30:00+00:00,42.66277659574468,43.42240425531915,40.689329787234044,38.61440425531915,45.14,43.57670212765957
2020-07-27 22:00:00+00:00,42.66321276595745,43.42423404255319,40.691638297872345,38.61623404255319,45.141,43.57861702127659
2020-07-27 22:30:00+00:00,42.66364893617021,43.42606382978723,40.69394680851064,38.61806382978723,45.142,43.58053191489361
2020-07-27 23:00:00+00:00,42.664085106382984,43.427893617021276,40.69625531914894,38.619893617021276,45.143,43.58244680851064
2020-07-27 23:30:00+00:00,42.66452127659575,43.42972340425532,40.69856382978723,38.62172340425532,45.144,43.58436170212766
2020-07-28 00:00:00+00:00,42.664957446808515,43.431553191489364,40.70087234042553,38.623553191489364,45.145,43.58627659574468
2020-07-28 00:30:00+00:00,42.66539361702128,43.4333829787234,40.703180851063834,38.6253829787234,45.146,43.5881914893617
2020-07-28 01:00:00+00:00,42.665829787234046,43.435212765957445,40.70548936170213,38.627212765957445,45.147,43.590106382978725
2020-07-28 01:30:00+00:00,42.66626595744681,43.43704255319149,40.70779787234043,38.62904255319149,45.148,43.592021276595744
2020-07-28 02:00:00+00:00,42.666702127659576,43.43887234042553,40.71010638297872,38.63087234042553,45.149,43.593936170212764
2020-07-28 02:30:00+00:00,42.66713829787234,43.44070212765958,40.71241489361702,38.63270212765958,45.15,43.595851063829784
2020-07-28 03:00:00+00:00,42.66757446808511,43.442531914893614,40.714723404255324,38.634531914893614,45.151,43.5977659574468
2020-07-28 03:30:00+00:00,42.66801063829787,43.44436170212766,40.71703191489362,38.63636170212766,45.152,43.59968085106383
2020-07-28 04:00:00+00:00,42.66844680851064,43.4461914893617,40.71934042553192,38.6381914893617,45.153,43.60159574468085
2020-07-28 04:30:00+00:00,42.6688829787234,43.448021276595746,40.72164893617021,38.640021276595746,45.154,43.60351063829787
2020-07-28 05:00:00+00:00,42.669319148936175,43.44985106382979,40.72395744680851,38.64185106382979,45.155,43.60542553191489
2020-07-28 05:30:00+00:00,42.66975531914894,43.45168085106383,40.72626595744681,38.64368085106383,45.156,43.607340425531916
2020-07-28 06:00:00+00:00,42.670191489361706,43.45351063829787,40.72857446808511,38.64551063829787,45.157000000000004,43.609255319148936
2020-07-28 06:30:00+00:00,42.67062765957447,43.455340425531915,40.73088297872341,38.647340425531915,45.158,43.611170212765956
2020-07-28 07:00:00+00:00,42.671063829787236,43.45717021276596,40.7331914893617,38.64917021276596,45.159,43.613085106382975
2020-07-28 07:30:00+00:00,42.6715,43.459,40.7355,38.650999999999996,45.16,43.614999999999995
2020-07-28 08:00:00+00:00,42.67193617021277,43.46082978723404,40.7378085106383,38.65282978723404,45.161,43.61691489361702
2020-07-28 08:30:00+00:00,42.67237234042553,43.462659574468084,40.740117021276596,38.654659574468084,45.162,43.61882978723404
2020-07-28 09:00:00+00:00,42.6728085106383,43.46448936170213,40.7424255319149,38.65648936170213,45.163,43.62074468085106
2020-07-28 09:30:00+00:00,42.67324468085106,43.46631914893617,40.74473404255319,38.65831914893617,45.164,43.62265957446808
2020-07-28 10:00:00+00:00,42.67368085106383,43.46814893617021,40.74704255319149,38.66014893617021,45.165,43.62457446808511
2020-07-28 10:30:00+00:00,42.6741170212766,43.46997872340425,40.74935106382979,38.66197872340425,45.166,43.62648936170213
2020-07-28 11:00:00+00:00,42.674553191489366,43.4718085106383,40.751659574468086,38.6638085106383,45.167,43.62840425531915
2020-07-28 11:30:00+00:00,42.67498936170213,43.47363829787234,40.753968085106386,38.66563829787234,45.168,43.63031914893617
2020-07-28 12:00:00+00:00,42.6754255319149,43.475468085106385,40.75627659574468,38.667468085106385,45.169,43.63223404255319
2020-07-28 12:30:00+00:00,42.67586170212766,43.47729787234042,40.75858510638298,38.66929787234042,45.17,43.63414893617021
2020-07-28 13:00:00+00:00,42.67629787234043,43.479127659574466,40.76089361702128,38.671127659574466,45.171,43.63606382978723
2020-07-28 13:30:00+00:00,42.67673404255319,43.48095744680851,40.763202127659575,38.67295744680851,45.172,43.63797872340425
2020-07-28 14:00:00+00:00,42.67717021276596,43.482787234042554,40.765510638297876,38.674787234042554,45.173,43.63989361702127
2020-07-28 14:30:00+00:00,42.67760638297872,43.4846170212766,40.76781914893617,38.6766170212766,45.174,43.6418085106383
2020-07-28 15:00:00+00:00,42.67804255319149,43.486446808510635,40.77012765957447,38.678446808510635,45.175,43.64372340425532
2020-07-28 15:30:00+00:00,42.678478723404254,43.48827659574468,40.77243617021277,38.68027659574468,45.176,43.64563829787234
2020-07-28 16:00:00+00:00,42.67891489361702,43.49010638297872,40.774744680851065,38.68210638297872,45.177,43.64755319148936
2020-07-28 16:30:00+00:00,42.67935106382979,43.49193617021277,40.777053191489365,38.68393617021277,45.178,43.649468085106385
2020-07-28 17:00:00+00:00,42.67978723404256,43.49376595744681,40.77936170212766,38.68576595744681,45.179,43.651382978723404
2020-07-28 17:30:00+00:00,42.68022340425532,43.49559574468085,40.78167021276596,38.68759574468085,45.18,43.653297872340424
2020-07-28 18:00:00+00:00,42.68065957446809,43.49742553191489,40.78397872340426,38.68942553191489,45.181,43.655212765957444
2020-07-28 18:30:00+00:00,42.68109574468085,43.499255319148936,40.786287234042554,38.69125531914894,45.182,43.65712765957446
2020-07-28 19:00:00+00:00,42.68153191489362,43.50108510638298,40.788595744680855,38.69308510638298,45.183,43.65904255319149
2020-07-28 19:30:00+00:00,42.681968085106384,43.502914893617024,40.79090425531915,38.694914893617025,45.184,43.66095744680851
2020-07-28 20:00:00+00:00,42.68240425531915,43.50474468085106,40.79321276595745,38.69674468085106,45.185,43.66287234042553
