date,10cm,20cm,30cm,40cm,50cm,60cm
2022-04-08 11:30:00+00:00,45.179,40.762,42.784,47.367,50.421,49.168
2022-04-08 12:00:00+00:00,45.453,40.736,42.791,47.359,50.362,49.185
2022-04-08 12:00:00+00:00,45.302,40.755,42.797,47.352,50.404,49.194
2022-04-08 12:00:00+00:00,45.323,40.749,42.803,47.375,50.413,49.203
2022-04-08 12:00:00+00:00,45.302,40.755,42.803,47.359,50.396,49.185
2022-04-08 12:00:00+00:00,45.275,40.749,42.791,47.375,50.396,49.177
2022-04-08 12:00:00+00:00,45.412,40.755,42.803,47.352,50.371,49.194
2022-04-08 12:00:00+00:00,45.521,40.71,42.791,47.329,50.362,49.185
2022-04-08 12:00:00+00:00,45.316,40.736,42.803,47.367,50.396,49.185
2022-04-08 12:00:00+00:00,45.487,40.723,42.797,47.329,50.362,49.194
2022-04-08 12:00:00+00:00,45.487,40.716,42.797,47.337,50.362,49.185
2022-04-08 12:00:00+00:00,45.528,40.71,42.823,47.329,50.362,49.185
2022-04-08 12:00:00+00:00,45.7,40.729,42.823,47.329,50.371,49.185
2022-04-08 12:00:00+00:00,45.707,40.716,42.823,47.322,50.387,49.177
2022-04-08 12:00:00+00:00,45.693,40.71,42.829,47.322,50.371,49.185
2022-04-08 12:00:00+00:00,45.466,40.736,42.797,47.352,50.362,49.177
2022-04-08 12:30:00+00:00,45.776,40.69,42.855,47.322,50.387,49.159
2022-04-08 12:30:00+00:00,45.686,40.703,42.842,47.322,50.354,49.177
2022-04-08 12:30:00+00:00,45.727,40.703,42.842,47.314,50.362,49.177
2022-04-08 12:30:00+00:00,45.734,40.697,42.836,47.314,50.354,49.168
2022-04-08 12:30:00+00:00,45.755,40.697,42.842,47.314,50.371,49.168
2022-04-08 12:30:00+00:00,45.769,40.677,42.836,47.299,50.337,49.168
2022-04-08 12:30:00+00:00,45.844,40.664,42.868,47.344,50.345,49.15
2022-04-08 12:30:00+00:00,45.796,40.671,42.842,47.314,50.362,49.159
2022-04-08 12:30:00+00:00,45.824,40.658,42.842,47.329,50.354,49.15
2022-04-08 12:30:00+00:00,45.824,40.664,42.842,47.299,50.371,49.15
2022-04-08 12:30:00+00:00,45.831,40.658,42.849,47.314,50.354,49.15
2022-04-08 12:30:00+00:00,45.851,40.664,42.855,47.314,50.362,49.142
2022-04-08 12:30:00+00:00,45.796,40.671,42.836,47.314,50.371,49.159
2022-04-08 12:30:00+00:00,45.844,40.658,42.855,47.292,50.362,49.142
2022-04-08 12:30:00+00:00,45.81,40.658,42.836,47.292,50.354,49.159
2022-04-08 13:00:00+00:00,45.851,40.671,42.861,47.307,50.337,49.142
2022-04-08 13:00:00+00:00,45.851,40.671,42.855,47.299,50.354,49.15
2022-04-08 13:00:00+00:00,45.865,40.639,42.868,47.329,50.345,49.142
2022-04-08 13:30:00+00:00,45.927,40.652,42.894,47.292,50.329,49.124
2022-04-08 14:00:00+00:00,45.92,40.658,42.887,47.292,50.345,49.116
2022-04-08 14:30:00+00:00,45.941,40.684,42.932,47.307,50.32,49.142
2022-04-08 15:00:00+00:00,45.872,40.703,42.945,47.314,50.329,49.142
2022-04-08 15:30:00+00:00,45.844,40.703,42.978,47.344,50.329,49.142
2022-04-08 16:00:00+00:00,45.727,40.703,42.991,47.344,50.345,49.142
2022-04-08 16:30:00+00:00,45.562,40.723,43.029,47.359,50.337,49.159
2022-04-08 17:00:00+00:00,45.405,40.723,43.042,47.359,50.345,49.159
2022-04-08 17:30:00+00:00,45.24,40.742,43.055,47.39,50.362,49.159
2022-04-08 18:00:00+00:00,45.118,40.742,43.081,47.397,50.387,49.168
2022-04-08 18:30:00+00:00,44.981,40.736,43.094,47.442,50.387,49.159
2022-04-08 19:00:00+00:00,44.893,40.723,43.114,47.442,50.387,49.168
2022-04-08 19:30:00+00:00,44.818,40.736,43.107,47.442,50.404,49.177
2022-04-08 20:00:00+00:00,44.743,40.716,43.146,47.457,50.421,49.185
2022-04-08 20:30:00+00:00,44.668,40.703,43.146,47.487,50.421,49.168
2022-04-08 21:00:00+00:00,44.641,40.71,43.191,47.51,50.413,49.194
2022-04-08 21:30:00+00:00,44.614,40.684,43.172,47.525,50.421,49.177
2022-04-08 22:00:00+00:00,44.553,40.69,43.191,47.548,50.421,49.185
2022-04-08 22:30:00+00:00,44.485,40.671,43.178,47.548,50.446,49.194
2022-04-08 23:00:00+00:00,44.452,40.658,43.198,47.578,50.471,49.203
2022-04-08 23:30:00+00:00,44.425,40.658,43.198,47.593,50.48,49.212
2022-04-09 00:00:00+00:00,44.404,40.645,43.211,47.615,50.488,49.22
2022-04-09 00:30:00+00:00,44.33,40.626,43.224,47.63,50.497,49.229
2022-04-09 01:00:00+00:00,44.31,40.626,43.217,47.653,50.513,49.238
2022-04-09 01:30:00+00:00,44.269,40.626,43.217,47.623,50.505,49.247
2022-04-09 02:00:00+00:00,44.256,40.613,43.224,47.645,50.505,49.255
2022-04-09 02:30:00+00:00,44.235,40.613,43.23,47.638,50.497,49.264
2022-04-09 03:00:00+00:00,44.195,40.613,43.243,47.661,50.53,49.255
2022-04-09 03:30:00+00:00,44.161,40.593,43.211,47.668,50.53,49.273
2022-04-09 04:00:00+00:00,44.141,40.587,43.23,47.676,50.555,49.238
2022-04-09 04:30:00+00:00,44.101,40.593,43.23,47.691,50.555,49.281
2022-04-09 05:00:00+00:00,44.08,40.567,43.23,47.698,50.581,49.264
2022-04-09 05:30:00+00:00,44.033,40.554,43.211,47.691,50.589,49.264
2022-04-09 06:00:00+00:00,44.013,40.567,43.224,47.691,50.581,49.273
2022-04-09 06:30:00+00:00,43.993,40.554,43.224,47.698,50.572,49.29
2022-04-09 07:00:00+00:00,44.006,40.561,43.224,47.698,50.572,49.29
2022-04-09 07:30:00+00:00,44.067,40.542,43.237,47.706,50.572,49.299
2022-04-09 08:00:00+00:00,44.181,40.516,43.237,47.721,50.589,49.308
2022-04-09 08:30:00+00:00,44.35,40.516,43.237,47.713,50.614,49.316
2022-04-09 09:00:00+00:00,44.431,40.522,43.217,47.706,50.614,49.325
2022-04-09 09:30:00+00:00,44.479,40.535,43.217,47.736,50.614,49.325
2022-04-09 10:00:00+00:00,44.533,40.516,43.211,47.713,50.631,49.343
2022-04-09 10:30:00+00:00,44.655,40.548,43.204,47.713,50.631,49.334
2022-04-09 11:00:00+00:00,44.784,40.542,43.204,47.713,50.639,49.36
2022-04-09 11:30:00+00:00,44.947,40.58,43.217,47.721,50.648,49.36
2022-04-09 12:00:00+00:00,44.947,40.593,43.211,47.728,50.648,49.334
2022-04-09 12:30:00+00:00,44.933,40.613,43.23,47.736,50.656,49.369
2022-04-09 13:00:00+00:00,44.886,40.626,43.23,47.713,50.665,49.334
2022-04-09 13:30:00+00:00,44.933,40.632,43.237,47.721,50.665,49.343
2022-04-09 14:00:00+00:00,44.906,40.664,43.224,47.728,50.673,49.343
2022-04-09 14:30:00+00:00,44.879,40.658,43.224,47.728,50.682,49.343
2022-04-09 15:00:00+00:00,44.927,40.677,43.224,47.728,50.665,49.343
2022-04-09 15:30:00+00:00,44.879,40.677,43.237,47.744,50.682,49.36
2022-04-09 16:00:00+00:00,44.804,40.697,43.25,47.744,50.682,49.351
2022-04-09 16:30:00+00:00,44.757,40.697,43.256,47.759,50.682,49.386
2022-04-09 17:00:00+00:00,44.696,40.71,43.269,47.751,50.682,49.36
2022-04-09 17:30:00+00:00,44.648,40.723,43.289,47.759,50.665,49.378
2022-04-09 18:00:00+00:00,44.546,40.723,43.282,47.759,50.69,49.369
2022-04-09 18:30:00+00:00,44.465,40.723,43.282,47.744,50.682,49.386
2022-04-09 19:00:00+00:00,44.384,40.723,43.302,47.759,50.698,49.386
2022-04-09 19:30:00+00:00,44.323,40.749,43.295,47.766,50.715,49.395
2022-04-09 20:00:00+00:00,44.242,40.736,43.315,47.774,50.715,49.395
2022-04-09 20:30:00+00:00,44.202,40.723,43.328,47.774,50.724,49.404
2022-04-09 21:00:00+00:00,44.128,40.736,43.315,47.796,50.732,49.413
2022-04-09 21:30:00+00:00,44.06,40.742,43.321,47.796,50.724,49.421
2022-04-09 22:00:00+00:00,44.04,40.723,43.321,47.827,50.757,49.404
2022-04-09 22:30:00+00:00,44.006,40.71,43.347,47.796,50.749,49.43
2022-04-09 23:00:00+00:00,43.98,40.723,43.334,47.804,50.757,49.439
2022-04-09 23:30:00+00:00,43.933,40.71,43.347,47.812,50.757,49.386
2022-04-10 00:00:00+00:00,43.859,40.703,43.36,47.819,50.766,49.404
2022-04-10 00:30:00+00:00,43.805,40.716,43.347,47.827,50.774,49.421
2022-04-10 01:00:00+00:00,43.785,40.697,43.354,47.834,50.757,49.439
2022-04-10 01:30:00+00:00,43.725,40.697,43.36,47.842,50.757,49.43
2022-04-10 02:00:00+00:00,43.684,40.69,43.354,47.857,50.783,49.439
2022-04-10 02:30:00+00:00,43.658,40.684,43.347,47.849,50.791,49.43
2022-04-10 03:00:00+00:00,43.617,40.677,43.36,47.864,50.799,49.456
2022-04-10 03:30:00+00:00,43.577,40.664,43.341,47.864,50.808,49.456
2022-04-10 04:00:00+00:00,43.551,40.652,43.354,47.857,50.799,49.465
2022-04-10 04:30:00+00:00,43.524,40.658,43.341,47.857,50.816,49.465
2022-04-10 05:00:00+00:00,43.49,40.632,43.347,47.864,50.825,49.483
2022-04-10 05:30:00+00:00,43.477,40.652,43.341,47.849,50.842,49.474
2022-04-10 06:00:00+00:00,43.47,40.632,43.347,47.864,50.825,49.5
2022-04-10 06:30:00+00:00,43.51,40.626,43.341,47.872,50.825,49.491
2022-04-10 07:00:00+00:00,43.531,40.639,43.341,47.88,50.833,49.474
2022-04-10 07:30:00+00:00,43.577,40.632,43.354,47.857,50.825,49.509
2022-04-10 08:00:00+00:00,43.624,40.626,43.341,47.864,50.833,49.491
2022-04-10 08:30:00+00:00,43.711,40.619,43.347,47.887,50.842,49.5
2022-04-10 09:00:00+00:00,43.792,40.613,43.347,47.887,50.833,49.483
2022-04-10 09:30:00+00:00,43.879,40.606,43.328,47.887,50.85,49.474
2022-04-10 10:00:00+00:00,43.959,40.606,43.328,47.895,50.842,49.491
2022-04-10 10:30:00+00:00,44.074,40.587,43.321,47.887,50.833,49.491
2022-04-10 11:00:00+00:00,44.208,40.613,43.315,47.887,50.842,49.509
2022-04-10 11:30:00+00:00,44.33,40.613,43.302,47.88,50.85,49.518
2022-04-10 12:00:00+00:00,44.472,40.645,43.315,47.872,50.858,49.509
2022-04-10 12:30:00+00:00,44.601,40.664,43.302,47.872,50.85,49.509
2022-04-10 13:00:00+00:00,44.668,40.684,43.321,47.88,50.858,49.518
2022-04-10 13:30:00+00:00,44.689,40.703,43.308,47.864,50.867,49.518
2022-04-10 14:00:00+00:00,44.675,40.729,43.347,47.88,50.858,49.535
2022-04-10 14:30:00+00:00,44.675,40.742,43.334,47.872,50.875,49.527
2022-04-10 15:00:00+00:00,44.634,40.755,43.341,47.864,50.875,49.535
2022-04-10 15:30:00+00:00,44.594,40.794,43.341,47.88,50.875,49.562
2022-04-10 16:00:00+00:00,44.499,40.801,43.36,47.872,50.875,49.544
2022-04-10 16:30:00+00:00,44.31,40.794,43.334,47.88,50.884,49.544
2022-04-10 17:00:00+00:00,44.148,40.82,43.347,47.864,50.867,49.544
2022-04-10 17:30:00+00:00,44.013,40.833,43.367,47.872,50.884,49.57
2022-04-10 18:00:00+00:00,43.906,40.84,43.386,47.864,50.892,49.553
2022-04-10 18:30:00+00:00,43.778,40.833,43.36,47.872,50.901,49.553
2022-04-10 19:00:00+00:00,43.678,40.82,43.38,47.88,50.892,49.562
2022-04-10 19:30:00+00:00,43.591,40.84,43.406,47.88,50.909,49.553
2022-04-10 20:00:00+00:00,43.51,40.833,43.419,47.902,50.909,49.57
2022-04-10 20:30:00+00:00,43.424,40.82,43.419,47.91,50.926,49.588
2022-04-10 21:00:00+00:00,43.324,40.84,43.419,47.917,50.918,49.597
2022-04-10 21:30:00+00:00,43.277,40.814,43.425,47.932,50.918,49.562
2022-04-10 22:00:00+00:00,43.184,40.827,43.425,47.917,50.892,49.579
2022-04-10 22:30:00+00:00,43.104,40.807,43.419,47.902,50.918,49.57
2022-04-10 23:00:00+00:00,43.051,40.788,43.432,47.94,50.892,49.562
2022-04-10 23:30:00+00:00,43.011,40.794,43.432,47.94,50.934,49.588
2022-04-11 00:00:00+00:00,42.958,40.788,43.445,47.932,50.918,49.57
2022-04-11 00:30:00+00:00,42.905,40.775,43.438,47.948,50.934,49.57
2022-04-11 01:00:00+00:00,42.839,40.755,43.432,47.94,50.943,49.579
2022-04-11 01:30:00+00:00,42.799,40.749,43.445,47.94,50.934,49.57
2022-04-11 02:00:00+00:00,42.76,40.729,43.445,47.948,50.943,49.579
2022-04-11 02:30:00+00:00,42.68,40.729,43.438,47.955,50.96,49.597
2022-04-11 03:00:00+00:00,42.641,40.703,43.425,47.948,50.96,49.597
2022-04-11 03:30:00+00:00,42.588,40.703,43.412,47.955,50.96,49.614
2022-04-11 04:00:00+00:00,42.548,40.697,43.419,47.94,50.968,49.597
2022-04-11 04:30:00+00:00,42.502,40.684,43.419,47.97,50.977,49.614
2022-04-11 05:00:00+00:00,42.463,40.658,43.432,47.963,50.977,49.614
2022-04-11 05:30:00+00:00,42.436,40.658,43.425,47.963,50.968,49.614
2022-04-11 06:00:00+00:00,42.417,40.645,43.412,47.955,50.994,49.623
2022-04-11 06:30:00+00:00,42.39,40.645,43.399,47.955,50.968,49.614
2022-04-11 07:00:00+00:00,42.436,40.632,43.386,47.963,50.977,49.632
2022-04-11 07:30:00+00:00,42.502,40.639,43.399,47.955,50.951,49.641
2022-04-11 08:00:00+00:00,42.674,40.619,43.373,47.963,50.985,49.641
2022-04-11 08:30:00+00:00,42.846,40.6,43.38,47.94,50.985,49.632
2022-04-11 09:00:00+00:00,42.958,40.574,43.367,47.948,50.977,49.676
2022-04-11 09:30:00+00:00,43.038,40.587,43.36,47.932,50.985,49.667
2022-04-11 10:00:00+00:00,43.058,40.58,43.367,47.932,50.985,49.667
2022-04-11 10:30:00+00:00,43.124,40.606,43.347,47.932,50.977,49.667
2022-04-11 11:00:00+00:00,43.23,40.606,43.347,47.955,50.985,49.649
2022-04-11 11:30:00+00:00,43.377,40.619,43.354,47.955,50.994,49.649
2022-04-11 12:00:00+00:00,43.544,40.619,43.341,47.948,51.002,49.667
2022-04-11 12:30:00+00:00,43.651,40.652,43.347,47.948,50.985,49.649
2022-04-11 13:00:00+00:00,43.792,40.677,43.334,47.94,50.977,49.676
2022-04-11 13:30:00+00:00,43.812,40.71,43.321,47.932,51.01,49.649
2022-04-11 14:00:00+00:00,43.792,40.723,43.347,47.932,50.985,49.649
2022-04-11 14:30:00+00:00,43.792,40.755,43.36,47.925,50.977,49.649
2022-04-11 15:00:00+00:00,43.758,40.762,43.341,47.917,51.01,49.658
2022-04-11 15:30:00+00:00,43.691,40.781,43.36,47.917,50.977,49.658
2022-04-11 16:00:00+00:00,43.564,40.788,43.36,47.91,50.985,49.649
2022-04-11 16:30:00+00:00,43.41,40.814,43.347,47.925,50.994,49.676
2022-04-11 17:00:00+00:00,43.25,40.814,43.367,47.917,50.994,49.667
2022-04-11 17:30:00+00:00,43.098,40.833,43.373,47.932,50.994,49.676
2022-04-11 18:00:00+00:00,42.978,40.84,43.393,47.932,50.994,49.658
2022-04-11 18:30:00+00:00,42.859,40.846,43.386,47.94,50.994,49.658
2022-04-11 19:00:00+00:00,42.773,40.84,43.393,47.94,51.019,49.676
2022-04-11 19:30:00+00:00,42.674,40.84,43.412,47.932,51.01,49.676
2022-04-11 20:00:00+00:00,42.601,40.833,43.412,47.925,51.01,49.676
2022-04-11 20:30:00+00:00,42.542,40.853,43.438,47.932,51.002,49.667
2022-04-11 21:00:00+00:00,42.502,40.833,43.438,47.94,51.01,49.684
2022-04-11 21:30:00+00:00,42.476,40.827,43.445,47.94,51.002,49.676
2022-04-11 22:00:00+00:00,42.443,40.82,43.432,47.948,51.01,49.702
2022-04-11 22:30:00+00:00,42.417,40.814,43.432,47.94,51.01,49.684
2022-04-11 23:00:00+00:00,42.384,40.794,43.425,47.94,51.01,49.676
2022-04-11 23:30:00+00:00,42.364,40.775,43.445,47.97,51.019,49.684
2022-04-12 00:00:00+00:00,42.325,40.801,43.445,47.948,51.019,49.693
2022-04-12 00:30:00+00:00,42.318,40.788,43.438,47.955,51.036,49.702
2022-04-12 01:00:00+00:00,42.233,40.775,43.438,47.955,51.027,49.702
2022-04-12 01:30:00+00:00,42.22,40.768,43.438,47.97,51.044,49.684
2022-04-12 02:00:00+00:00,42.2,40.775,43.438,47.963,51.053,49.693
2022-04-12 02:30:00+00:00,42.193,40.768,43.451,47.955,51.061,49.702
2022-04-12 03:00:00+00:00,42.154,40.768,43.445,47.993,51.053,49.728
2022-04-12 03:30:00+00:00,42.121,40.755,43.438,47.97,51.07,49.728
2022-04-12 04:00:00+00:00,42.095,40.775,43.451,47.97,51.07,49.728
2022-04-12 04:30:00+00:00,42.069,40.762,43.445,47.97,51.078,49.728
2022-04-12 05:00:00+00:00,42.043,40.749,43.451,47.978,51.078,49.728
2022-04-12 05:30:00+00:00,42.043,40.723,43.451,47.978,51.07,49.737
2022-04-12 06:00:00+00:00,42.036,40.729,43.458,47.978,51.061,49.737
2022-04-12 06:30:00+00:00,42.023,40.716,43.438,47.978,51.07,49.737
2022-04-12 07:00:00+00:00,42.03,40.71,43.432,47.978,51.07,49.755
2022-04-12 07:30:00+00:00,42.049,40.703,43.438,47.985,51.061,49.79
2022-04-12 08:00:00+00:00,42.056,40.71,43.425,47.993,51.061,49.781
2022-04-12 08:30:00+00:00,42.213,40.723,43.432,47.985,51.07,49.772
2022-04-12 09:00:00+00:00,43.324,40.729,43.425,47.985,51.078,49.763
2022-04-12 09:30:00+00:00,43.058,40.742,43.438,47.993,51.07,49.772
2022-04-12 10:00:00+00:00,43.078,40.736,43.425,47.985,51.078,49.763
2022-04-12 10:30:00+00:00,43.124,40.742,43.432,47.985,51.07,49.746
2022-04-12 11:00:00+00:00,43.217,40.736,43.425,47.985,51.095,49.746
2022-04-12 11:30:00+00:00,43.297,40.723,43.438,47.978,51.103,49.746
2022-04-12 12:00:00+00:00,43.397,40.71,43.425,47.978,51.087,49.772
2022-04-12 12:30:00+00:00,43.45,40.716,43.419,47.978,51.087,49.755
2022-04-12 13:00:00+00:00,43.504,40.729,43.432,47.978,51.087,49.772
2022-04-12 13:30:00+00:00,43.564,40.729,43.419,47.97,51.078,49.781
2022-04-12 14:00:00+00:00,43.531,40.736,43.432,47.97,51.095,49.781
2022-04-12 14:30:00+00:00,43.551,40.755,43.419,47.985,51.095,49.755
2022-04-12 15:00:00+00:00,43.584,40.742,43.438,47.97,51.095,49.79
2022-04-12 15:30:00+00:00,43.638,40.742,43.419,47.97,51.095,49.746
2022-04-12 16:00:00+00:00,43.638,40.768,43.406,47.985,51.095,49.772
2022-04-12 16:30:00+00:00,43.564,40.762,43.412,47.963,51.095,49.763
2022-04-12 17:00:00+00:00,43.51,40.775,43.419,47.97,51.095,49.781
2022-04-12 17:30:00+00:00,43.437,40.781,43.425,47.97,51.095,49.79
2022-04-12 18:00:00+00:00,43.377,40.788,43.419,47.963,51.103,49.79
2022-04-12 18:30:00+00:00,43.33,40.788,43.419,47.97,51.103,49.772
2022-04-12 19:00:00+00:00,43.284,40.781,43.432,47.97,51.103,49.772
2022-04-12 19:30:00+00:00,43.237,40.768,43.438,47.978,51.103,49.807
2022-04-12 20:00:00+00:00,43.217,40.775,43.432,47.978,51.095,49.79
2022-04-12 20:30:00+00:00,43.211,40.775,43.438,47.985,51.112,49.79
2022-04-12 21:00:00+00:00,43.164,40.781,43.451,47.985,51.112,49.781
2022-04-12 21:30:00+00:00,43.151,40.768,43.445,47.985,51.12,49.807
2022-04-12 22:00:00+00:00,43.137,40.755,43.464,47.993,51.12,49.79
2022-04-12 22:30:00+00:00,43.071,40.742,43.464,48.001,51.129,49.799
2022-04-12 23:00:00+00:00,44.155,40.762,43.464,48.008,51.129,49.807
2022-04-12 23:30:00+00:00,44.818,40.801,43.458,48.008,51.137,49.816
2022-04-13 00:00:00+00:00,45.063,40.814,43.458,48.008,51.137,49.825
2022-04-13 00:30:00+00:00,45.288,40.833,43.445,48.008,51.137,49.807
2022-04-13 01:00:00+00:00,45.384,40.885,43.458,48.016,51.137,49.825
2022-04-13 01:30:00+00:00,45.412,41.015,43.49,48.114,51.18,49.843
2022-04-13 02:00:00+00:00,45.398,41.152,43.562,48.251,51.222,49.869
2022-04-13 02:30:00+00:00,45.391,41.185,43.62,48.281,51.256,49.931
2022-04-13 03:00:00+00:00,45.432,41.217,43.66,48.289,51.264,49.931
2022-04-13 03:30:00+00:00,45.46,41.243,43.673,48.296,51.264,49.966
2022-04-13 04:00:00+00:00,45.425,41.243,43.712,48.296,51.273,49.957
2022-04-13 04:30:00+00:00,45.391,41.263,43.731,48.304,51.273,49.992
2022-04-13 05:00:00+00:00,45.384,41.276,43.757,48.296,51.273,49.975
2022-04-13 05:30:00+00:00,45.405,41.256,43.764,48.304,51.281,49.983
2022-04-13 06:00:00+00:00,45.391,41.276,43.771,48.289,51.281,49.983
2022-04-13 06:30:00+00:00,45.377,41.276,43.751,48.289,51.281,49.975
2022-04-13 07:00:00+00:00,45.391,41.263,43.771,48.281,51.273,49.983
2022-04-13 07:30:00+00:00,45.418,41.263,43.797,48.281,51.281,50.001
2022-04-13 08:00:00+00:00,45.412,41.27,43.803,48.274,51.29,50.01
2022-04-13 08:30:00+00:00,45.453,41.263,43.79,48.274,51.273,50.01
2022-04-13 09:00:00+00:00,45.514,41.25,43.784,48.266,51.29,50.001
2022-04-13 09:30:00+00:00,45.535,41.237,43.797,48.266,51.281,49.983
2022-04-13 10:00:00+00:00,45.569,41.256,43.803,48.258,51.281,49.992
2022-04-13 10:30:00+00:00,45.59,41.263,43.803,48.258,51.281,50.01
2022-04-13 11:00:00+00:00,45.645,41.237,43.81,48.281,51.273,49.992
2022-04-13 11:30:00+00:00,45.776,41.243,43.797,48.274,51.273,50.01
2022-04-13 12:00:00+00:00,45.92,41.263,43.797,48.266,51.256,50.001
2022-04-13 12:30:00+00:00,46.031,41.256,43.797,48.258,51.273,50.01
2022-04-13 13:00:00+00:00,45.955,41.276,43.797,48.236,51.273,49.983
2022-04-13 13:30:00+00:00,45.934,41.289,43.784,48.213,51.273,49.975
2022-04-13 14:00:00+00:00,45.9,41.322,43.797,48.205,51.264,50.001
2022-04-13 14:30:00+00:00,45.858,41.328,43.797,48.198,51.264,49.992
2022-04-13 15:00:00+00:00,46.107,41.368,43.797,48.19,51.256,50.01
2022-04-13 15:30:00+00:00,46.086,41.394,43.777,48.205,51.256,49.992
2022-04-13 16:00:00+00:00,46.065,41.4,43.777,48.19,51.256,49.975
2022-04-13 16:30:00+00:00,46.058,41.4,43.797,48.183,51.247,49.992
2022-04-13 17:00:00+00:00,46.058,41.4,43.79,48.19,51.247,50.01
2022-04-13 17:30:00+00:00,46.065,41.407,43.823,48.198,51.239,49.992
2022-04-13 18:00:00+00:00,46.072,41.407,43.823,48.198,51.256,49.992
2022-04-13 18:30:00+00:00,46.079,41.413,43.842,48.198,51.239,49.992
2022-04-13 19:00:00+00:00,46.058,41.42,43.836,48.205,51.247,49.992
2022-04-13 19:30:00+00:00,46.051,41.427,43.842,48.205,51.247,49.983
2022-04-13 20:00:00+00:00,46.038,41.427,43.856,48.228,51.239,49.992
2022-04-13 20:30:00+00:00,46.031,41.433,43.856,48.22,51.247,49.983
2022-04-13 21:00:00+00:00,46.045,41.427,43.849,48.228,51.256,49.983
2022-04-13 21:30:00+00:00,46.072,41.407,43.862,48.228,51.247,50.001
2022-04-13 22:00:00+00:00,46.141,41.413,43.856,48.22,51.247,50.001
2022-04-13 22:30:00+00:00,46.176,41.446,43.849,48.236,51.247,49.992
2022-04-13 23:00:00+00:00,46.155,41.446,43.862,48.228,51.247,50.001
2022-04-13 23:30:00+00:00,46.128,41.44,43.862,48.236,51.256,50.001
2022-04-14 00:00:00+00:00,46.114,41.433,43.856,48.243,51.256,50.019
2022-04-14 00:30:00+00:00,46.107,41.427,43.849,48.243,51.256,50.028
2022-04-14 01:00:00+00:00,46.079,41.44,43.869,48.22,51.256,50.028
2022-04-14 01:30:00+00:00,46.065,41.446,43.869,48.243,51.256,50.019
2022-04-14 02:00:00+00:00,46.051,41.44,43.875,48.228,51.264,50.01
2022-04-14 02:30:00+00:00,46.051,41.433,43.882,48.266,51.264,50.001
2022-04-14 03:00:00+00:00,45.989,41.42,43.875,48.243,51.256,50.019
2022-04-14 03:30:00+00:00,45.996,41.407,43.862,48.22,51.264,50.019
2022-04-14 04:00:00+00:00,45.989,41.42,43.869,48.243,51.264,50.019
2022-04-14 04:30:00+00:00,45.976,41.42,43.869,48.228,51.273,50.019
2022-04-14 05:00:00+00:00,45.982,41.42,43.875,48.228,51.273,50.019
2022-04-14 05:30:00+00:00,45.955,41.407,43.869,48.243,51.273,50.019
2022-04-14 06:00:00+00:00,45.934,41.413,43.862,48.243,51.273,50.028
2022-04-14 06:30:00+00:00,45.948,41.427,43.856,48.243,51.273,50.036
2022-04-14 07:00:00+00:00,45.927,41.42,43.849,48.243,51.273,50.036
2022-04-14 07:30:00+00:00,45.913,41.42,43.849,48.243,51.273,50.001
2022-04-14 08:00:00+00:00,45.941,41.413,43.849,48.236,51.281,50.028
2022-04-14 08:30:00+00:00,45.948,41.407,43.856,48.228,51.273,50.019
2022-04-14 09:00:00+00:00,45.976,41.4,43.836,48.236,51.273,50.036
2022-04-14 09:30:00+00:00,45.996,41.4,43.862,48.22,51.281,50.036
2022-04-14 10:00:00+00:00,46.024,41.4,43.856,48.22,51.281,50.054
2022-04-14 10:30:00+00:00,45.886,41.407,43.829,48.213,51.281,50.019
2022-04-14 11:00:00+00:00,45.955,41.407,43.836,48.213,51.29,50.028
2022-04-14 11:30:00+00:00,46.065,41.387,43.823,48.205,51.273,50.028
2022-04-14 12:00:00+00:00,46.162,41.42,43.81,48.198,51.273,50.028
2022-04-14 12:30:00+00:00,46.294,41.42,43.81,48.19,51.273,50.028
2022-04-14 13:00:00+00:00,46.266,41.44,43.803,48.205,51.264,50.036
2022-04-14 13:30:00+00:00,46.301,41.466,43.816,48.198,51.273,50.045
2022-04-14 14:00:00+00:00,46.342,41.486,43.816,48.198,51.264,50.036
2022-04-14 14:30:00+00:00,46.217,41.499,43.784,48.205,51.264,50.028
2022-04-14 15:00:00+00:00,46.197,41.505,43.803,48.175,51.264,50.036
2022-04-14 15:30:00+00:00,46.141,41.525,43.777,48.198,51.264,50.045
2022-04-14 16:00:00+00:00,46.079,41.525,43.79,48.205,51.264,50.054
2022-04-14 16:30:00+00:00,46.003,41.525,43.797,48.19,51.264,50.054
2022-04-14 17:00:00+00:00,45.976,41.538,43.777,48.198,51.264,50.045
2022-04-14 17:30:00+00:00,45.948,41.538,43.784,48.183,51.256,50.045
2022-04-14 18:00:00+00:00,45.886,41.538,43.777,48.19,51.256,50.054
2022-04-14 18:30:00+00:00,45.844,41.545,43.79,48.175,51.264,50.045
2022-04-14 19:00:00+00:00,45.789,41.538,43.79,48.198,51.264,50.028
2022-04-14 19:30:00+00:00,45.721,41.531,43.81,48.198,51.264,50.036
2022-04-14 20:00:00+00:00,45.652,41.531,43.797,48.205,51.264,50.072
2022-04-14 20:30:00+00:00,45.569,41.518,43.777,48.19,51.256,50.045
2022-04-14 21:00:00+00:00,45.521,41.538,43.771,48.19,51.273,50.072
2022-04-14 21:30:00+00:00,45.473,41.512,43.771,48.19,51.273,50.054
2022-04-14 22:00:00+00:00,45.446,41.518,43.784,48.198,51.281,50.072
