Date,TempMean,TempMax,TempMin,HourTempMax,HourTempMin,HumidityMean,HumidityMax,HumidityMin,HourHumMax,HourHumMin,WindSpeed,WindDir,WindSpeedMax,HourWindMax,WindDirMax,Radiation,RadiationMax,Precipitation,PrecipitationMax,ET0,DPVMin,DPVMax,DPV,DewPointMax,DewPointMin,DewPoint,SunHours
2020-04-30,19.8967,20.6808,19.1537,,,45.9404,49.3663,42.3438,,,1.7704,,4.9612,,,308.8525,,0.0000,,,,,,,,,
2020-05-01,22.4646,23.4008,21.4971,,,42.7846,46.7725,39.0038,,,1.6720,,4.9448,,,312.3171,,0.0000,,,,,,,,,
2020-05-02,23.2542,24.1958,22.2608,,,48.7437,53.2837,44.9433,,,0.9644,,3.0380,,,320.3063,,0.0000,,,,,,,,,
2020-05-03,21.7442,22.6162,20.8646,,,53.3633,57.2663,49.3808,,,1.2090,,3.5200,,,322.3804,,0.0000,,,,,,,,,
2020-05-04,21.3579,22.2308,20.4025,,,48.3787,52.6554,44.1071,,,1.0392,,2.8828,,,301.0279,,0.0000,,,,,,,,,
2020-05-05,22.4938,23.2433,21.6221,,,45.4712,49.0892,42.1104,,,1.1298,,3.0625,,,297.0592,,0.0000,,,,,,,,,
2020-05-06,20.4179,21.1683,19.6271,,,59.4042,63.5283,55.7967,,,1.0622,,3.0257,,,293.9712,,0.0000,,,,,,,,,
2020-05-07,20.1904,20.9408,19.4112,,,52.2083,55.5913,49.0258,,,1.4018,,4.1285,,,246.3379,,0.0000,,,,,,,,,
2020-05-08,19.8817,20.5287,19.1692,,,60.5613,63.6425,57.6533,,,1.3395,,3.9118,,,291.7846,,0.0000,,,,,,,,,
2020-05-09,19.2717,19.9454,18.6454,,,71.9846,74.4858,69.0908,,,1.0838,,3.3851,,,203.1238,,0.0000,,,,,,,,,
2020-05-10,18.6971,19.3788,17.9704,,,51.1983,54.3196,48.3279,,,2.0981,,6.0311,,,275.9617,,0.0042,,,,,,,,,
2020-05-11,20.2817,21.2737,19.3496,,,43.2396,46.9629,39.5471,,,1.2992,271.0000,4.3243,,,300.9600,,0.0000,,,,,,,,,
2020-05-12,18.5263,19.4321,17.7567,,,57.7817,60.7354,53.6571,,,1.2180,,3.7567,,,175.5167,,0.0625,,,,,,,,,
2020-05-13,17.2363,18.0217,16.4017,,,55.9375,60.1900,51.9417,,,1.1891,341.0000,3.6874,,,340.7908,,0.0000,,,,,,,,,
2020-05-14,15.7721,16.4329,15.1750,,,69.0129,72.4150,65.4213,,,1.1443,282.0000,3.7893,,,220.3688,,0.5583,,,,,,,,,
2020-05-15,15.8925,16.5642,15.3625,,,69.7546,73.0617,65.7804,,,0.8567,,2.6664,,,127.5929,,0.0042,,,,,,,,,
2020-05-16,16.2858,17.0938,15.4533,,,73.7729,77.8183,69.7158,,,0.9535,,2.9032,,,163.4550,,0.0958,,,,,,,,,
2020-05-17,16.5192,17.3146,15.9000,,,79.0629,81.4783,75.9817,,,0.7297,,2.1642,,,190.7592,,0.1583,,,,,,,,,
2020-05-18,20.0792,20.9025,19.2100,,,60.9746,65.0337,57.1229,,,0.8610,,2.7073,,,337.1450,,0.0000,,,,,,,,,
2020-05-19,21.9942,22.7729,21.1625,,,55.6008,59.3817,51.8167,,,0.9557,,2.9318,,,332.5350,,0.0000,,,,,,,,,
2020-05-20,22.4163,23.2692,21.5550,,,57.1483,60.8229,53.7754,,,0.9824,,2.9073,,,334.1921,,0.0000,,,,,,,,,
2020-05-21,21.5658,22.3354,20.7996,,,62.1387,65.7163,58.6658,,,0.9411,,2.7603,,,332.9600,,0.0000,,,,,,,,,
2020-05-22,22.8054,23.6013,22.0088,,,50.0208,53.3354,46.6667,,,1.0737,,3.0421,,,330.6737,,0.0000,,,,,,,,,
2020-05-23,23.3421,24.1096,22.5813,,,42.6217,45.7363,39.3200,,,1.0305,,3.1442,,,322.5021,,0.0000,,,,,,,,,
2020-05-24,20.8208,21.5554,20.1079,,,56.6638,60.2900,53.0017,,,1.2876,,3.8424,,,330.1733,,0.0000,,,,,,,,,
2020-05-25,19.8962,20.6317,19.2175,,,49.4604,52.7650,46.2133,,,1.1219,,3.3361,,,237.8537,,0.0000,,,,,,,,,
2020-05-26,20.2913,20.9467,19.6158,,,58.1646,61.3383,55.0358,,,1.1844,,3.4339,,,312.6046,,0.0000,,,,,,,,,
2020-05-27,21.1929,21.8608,20.5467,,,54.8792,57.7000,51.8467,,,1.6810,101.0000,4.7005,,,328.6500,,0.0000,,,,,,,,,
2020-05-28,20.9992,21.6967,20.3558,,,44.2142,47.0750,40.9325,,,1.6355,,4.8914,,,336.0829,,0.0000,,,,,,,,,
2020-05-29,20.6221,21.3221,19.9008,,,39.8479,42.7563,37.0283,,,1.1558,,3.2952,,,341.5700,,0.0000,,,,,,,,,
2020-05-30,19.7787,20.5137,18.9808,,,46.8171,50.5171,43.0042,,,1.1364,,3.3075,,,337.9758,,0.0000,,,,,,,,,
2020-05-31,20.4604,21.2054,19.6792,,,42.1800,45.6675,38.5925,,,1.1277,,3.2422,,,265.2071,,0.0000,,,,,,,,,
2020-06-01,21.5167,22.3225,20.7408,,,51.3158,54.6975,47.6583,,,0.9780,93.0000,2.9400,,,323.0929,,0.0000,,,,,,,,,
2020-06-02,20.9167,21.7650,20.1433,,,58.3054,62.5671,53.9913,,,0.9408,,2.7277,,,272.4850,,0.0000,,,,,,,,,
2020-06-03,23.2613,24.2142,22.2950,,,47.6008,52.6612,43.1392,,,0.8725,,2.7195,,,330.4575,,0.0000,,,,,,,,,
2020-06-04,22.8246,23.7042,21.9358,,,48.3504,52.3837,43.9633,,,1.9427,275.0000,5.8558,,,266.9925,,0.0417,,,,,,,,,
2020-06-05,22.5038,23.4575,21.5992,,,47.7812,51.3725,44.3008,,,1.4624,,4.0712,,,349.3863,,0.0000,,,,,,,,,
2020-06-06,24.6821,25.5179,23.7538,,,46.2171,50.3325,42.1167,,,0.9323,,2.9482,,,319.8788,,0.0000,,,,,,,,,
2020-06-07,23.7829,24.8175,22.6325,,,45.3483,50.8604,41.0104,,,1.6132,,4.6593,,,257.9771,,0.0833,,,,,,,,,
2020-06-08,18.1913,19.1262,17.2292,,,75.4479,79.8792,71.4183,,,0.9951,,3.2626,,,216.4475,,0.5708,,,,,,,,,
2020-06-09,19.7725,20.4646,19.0608,,,66.8996,69.9992,63.5629,,,0.8715,,2.9563,,,297.6950,,0.0000,,,,,,,,,
2020-06-10,20.3875,21.0421,19.7267,,,69.1592,71.9633,66.3612,,,1.1014,25.0000,3.3565,,,306.4550,,0.0000,,,,,,,,,
2020-06-11,24.0383,24.6963,23.3633,,,45.5304,48.1133,42.9546,,,1.4140,,4.2182,,,337.3004,,0.0000,,,,,,,,,
2020-06-12,23.9213,24.6267,23.1542,,,31.3904,33.9421,29.0192,,,1.5583,,4.5774,,,337.3921,,0.0000,,,,,,,,,
2020-06-13,22.1212,22.8183,21.3071,,,34.0775,36.9042,31.5021,,,1.7361,,5.1653,,,358.4846,,0.0000,,,,,,,,,
2020-06-14,21.7162,22.4821,20.8283,,,45.6708,50.2525,41.9229,,,1.0035,,3.2421,,,307.4513,,0.0000,,,,,,,,,
2020-06-15,24.1242,24.9788,23.2454,,,41.0813,45.0179,37.8483,,,1.0622,,3.4667,,,338.5062,,0.0000,,,,,,,,,
2020-06-16,23.0708,23.9563,22.1725,,,50.4329,55.2021,45.6996,,,1.2343,,3.8097,,,322.4492,,0.0125,,,,,,,,,
2020-06-17,21.4838,22.2825,20.7842,,,67.9533,71.6000,63.9846,,,1.2188,,3.5035,,,269.4425,,0.0000,,,,,,,,,
2020-06-18,22.4038,22.9858,21.8033,,,67.5779,69.9917,65.1300,,,1.1676,,3.6263,,,318.6463,,0.0000,,,,,,,,,
2020-06-19,23.0079,23.6412,22.3896,,,64.7558,67.7812,61.8162,,,1.0552,,3.4341,,,332.5171,,0.0083,,,,,,,,,
2020-06-20,23.3092,24.0787,22.5746,,,59.9346,62.6525,56.9779,,,1.0519,,3.2013,,,343.9579,,0.0000,,,,,,,,,
2020-06-21,24.0550,24.8500,23.3967,,,56.7646,59.6000,53.2475,,,1.1628,354.0000,3.4831,,,345.8187,,0.0000,,,,,,,,,
2020-06-22,23.4187,24.1837,22.6254,,,55.9154,59.3062,52.5525,,,1.0767,,3.4343,,,344.4479,,0.0000,,,,,,,,,
2020-06-23,23.5192,24.2229,22.8729,,,53.1879,55.6887,50.5296,,,1.3043,,3.7446,,,345.1675,,0.0000,,,,,,,,,
2020-06-24,23.1304,23.8375,22.4092,,,54.7704,58.3800,51.3650,,,1.0962,,3.3320,,,229.8704,,0.0000,,,,,,,,,
2020-06-25,25.4233,26.1567,24.7083,,,43.0158,45.7658,40.0658,,,1.3979,,4.0590,,,338.7846,,0.0000,,,,,,,,,
2020-06-26,24.4550,25.1896,23.7492,,,56.4117,59.3754,53.4367,,,1.1585,,3.3973,,,339.8000,,0.0000,,,,,,,,,
2020-06-27,24.7892,25.6687,23.8946,,,59.6267,63.3446,55.4846,,,1.0326,,3.2626,,,314.6133,,0.0000,,,,,,,,,
2020-06-28,24.4296,25.1913,23.6396,,,59.6921,63.4158,55.5921,,,1.1215,104.0000,3.2218,,,341.1783,,0.0000,,,,,,,,,
2020-06-29,25.0904,25.8479,24.2958,,,53.8967,58.7267,48.9467,,,1.1166,,3.2381,,,342.7683,,0.0000,,,,,,,,,
2020-06-30,25.1162,26.0458,24.3067,,,57.4008,61.3433,53.1550,,,1.0710,88.0000,3.3279,,,303.4267,,0.0000,,,,,,,,,
2020-07-01,28.2596,29.1996,27.3383,,,45.6083,49.6658,41.7396,,,0.9954,,2.9114,,,341.4217,,0.0000,,,,,,,,,
2020-07-02,26.4696,27.3812,25.5950,,,55.4838,60.0883,50.5733,,,1.2830,,3.7237,,,332.6579,,0.0000,,,,,,,,,
2020-07-03,24.9517,25.6654,24.2312,,,67.1800,69.9808,64.3162,,,1.2461,,3.7120,,,319.8000,,0.0000,,,,,,,,,
