Date,TempMean,TempMax,TempMin,HourTempMax,HourTempMin,HumidityMean,HumidityMax,HumidityMin,HourHumMax,HourHumMin,WindSpeed,WindDir,WindSpeedMax,HourWindMax,WindDirMax,Radiation,RadiationMax,Precipitation,PrecipitationMax,ET0,DPVMin,DPVMax,DPV,DewPointMax,DewPointMin,DewPoint,SunHours
2020-03-01,16.2200,20.1800,11.7600,,,56.4400,72.2500,39.1100,,,1.9700,170.3900,7.2500,,,132.7200,952.0000,0.0000,0.0000,2.7900,0.4120,1.4380,0.8500,9.4250,5.2910,7.2300,9.0000
2020-03-02,18.4600,24.2300,12.7300,,,36.7000,51.6600,17.8200,,,5.9100,510.9900,16.5600,,,199.7100,916.0000,0.0000,0.0000,6.8400,0.9140,2.3950,1.4100,6.7990,-2.2630,2.6600,9.0000
2020-03-03,14.3000,20.9900,6.0200,,,51.4000,75.7700,30.8400,,,2.1700,187.3900,8.1300,,,188.1500,826.0000,0.0000,0.0000,3.3000,0.2270,1.7190,0.8900,6.7830,-0.7810,3.8900,9.0000
2020-03-04,16.6000,23.1300,10.6000,,,57.9300,76.6200,39.2200,,,1.9500,168.1700,7.8400,,,224.4100,870.0000,0.0000,0.0000,3.4800,0.3000,1.7140,0.8800,9.5480,5.8830,7.9000,10.0000
2020-03-05,16.5100,22.1900,8.9300,,,49.8200,77.2300,31.4000,,,2.6500,228.6300,10.0000,,,222.0400,1132.0000,0.0000,0.0000,3.8800,0.2600,1.7250,1.0300,9.0850,1.4920,5.4500,9.0000
2020-03-06,13.9800,18.1500,10.2300,,,38.1700,58.4900,23.4200,,,3.7000,319.2700,15.0900,,,199.1900,1078.0000,0.0000,0.0000,4.3600,0.5270,1.4960,1.0200,2.7100,-5.0670,-0.6900,10.0000
2020-03-07,13.4100,18.7100,8.0100,,,41.3300,80.2000,27.1600,,,3.8100,329.3300,12.9400,,,231.7100,896.0000,0.0000,0.0000,4.1100,0.2130,1.5560,0.9500,6.7290,-4.5950,-0.3400,10.0000
2020-03-08,14.0200,21.6000,6.2300,,,55.0300,85.9200,25.4200,,,2.3400,202.2800,8.8200,,,246.0400,1003.0000,0.0000,0.0000,3.8500,0.1340,1.9110,0.8700,7.3620,0.7280,3.9100,10.0000
2020-03-09,17.2800,22.7400,14.1700,,,38.3600,51.0400,23.2800,,,3.0800,265.8300,10.2900,,,205.3900,788.0000,0.0000,0.0000,4.9500,0.7930,2.1210,1.2500,5.8810,-0.3520,2.6200,10.0000
2020-03-10,14.2700,18.9800,9.6500,,,58.6400,78.7300,33.6700,,,1.9100,164.6400,7.7400,,,230.2100,870.0000,0.0000,0.0000,3.2800,0.2550,1.2310,0.7200,8.9030,-0.3240,5.8900,10.0000
2020-03-11,16.3900,26.8800,9.3200,,,58.2300,79.0000,30.6200,,,1.4100,122.1600,6.9580,,,241.5600,825.0000,0.0000,0.0000,3.8000,0.2520,2.4350,0.9700,8.4430,5.2730,7.2200,10.0000
2020-03-12,15.7600,24.2600,9.0900,,,58.8900,84.2500,31.4000,,,1.1500,99.0500,5.4880,,,220.8900,851.0000,0.0000,0.0000,3.2100,0.1820,2.0490,0.9000,9.0620,5.0580,6.7900,10.0000
2020-03-13,14.6000,20.0600,10.0200,,,65.3300,83.5000,45.3700,,,1.8500,159.6300,8.6200,,,216.1900,851.0000,0.0000,0.0000,3.0900,0.2310,1.2680,0.6300,10.6630,5.3180,7.9000,10.0000
2020-03-14,14.1500,18.6700,10.0300,,,79.7100,91.3300,61.5800,,,1.4200,122.5400,6.8600,,,214.1800,939.0000,0.0000,0.0000,2.5900,0.1180,0.8270,0.3700,12.3730,8.5180,10.5100,9.0000
2020-03-15,14.7400,17.6900,12.1800,,,76.8600,90.3700,57.8000,,,1.7200,148.5900,6.4680,,,197.0500,961.0000,0.0000,0.0000,2.6000,0.1370,0.8530,0.4100,11.7370,9.0620,10.5400,10.0000
2020-03-16,12.8700,17.3400,8.0700,,,73.7700,91.3300,53.6600,,,1.9700,170.3800,9.1100,,,90.5700,1053.0000,0.1000,0.1000,1.9700,0.1350,0.6940,0.3900,12.2780,3.1560,8.1200,8.0000
2020-03-17,13.2100,16.2600,8.5600,,,76.6300,90.2800,60.2900,,,1.9500,168.0700,11.7600,,,87.8000,952.0000,0.5000,0.5000,1.8000,0.1610,0.7230,0.3600,12.9380,4.5200,9.1300,5.0000
2020-03-18,15.3500,18.1600,13.2800,,,67.0100,77.3500,53.8100,,,2.1300,183.7700,10.9800,,,214.9900,954.0000,0.0000,0.0000,3.1200,0.3450,0.9630,0.5900,10.3100,8.3720,9.1600,10.0000
2020-03-19,14.0500,17.0300,11.9800,,,73.7800,82.6500,60.4600,,,2.2000,190.4900,9.8000,,,157.6500,962.0000,0.0000,0.0000,2.4800,0.2500,0.7680,0.4400,9.7330,8.7450,9.3600,9.0000
