Date,TempMean,TempMax,TempMin,HourTempMax,HourTempMin,HumidityMean,HumidityMax,HumidityMin,HourHumMax,HourHumMin,WindSpeed,WindDir,WindSpeedMax,HourWindMax,WindDirMax,Radiation,RadiationMax,Precipitation,PrecipitationMax,ET0,DPVMin,DPVMax,DPV,DewPointMax,DewPointMin,DewPoint,SunHours
2020-03-01,16.8900,22.6000,12.2000,,,47.4800,67.6000,33.1000,,,1.0300,89.2800,3.8000,,,,,0.0000,0.0000,2.5300,,,,,,,
2020-03-02,17.6400,23.9000,12.6000,,,41.5300,61.3000,21.5000,,,4.1400,357.8400,10.7000,,,,,0.0000,0.0000,5.5000,,,,,,,
2020-03-03,14.6900,23.8000,4.1000,,,48.6800,78.5000,27.9000,,,2.2100,191.1600,7.8000,,,,,0.0000,0.0000,3.7000,,,,,,,
2020-03-04,17.8500,25.4000,10.0000,,,52.5100,81.0000,31.5000,,,1.8100,156.6000,5.5000,,,,,0.0000,0.0000,3.6700,,,,,,,
2020-03-05,17.2400,25.5000,8.9000,,,45.6200,75.5000,28.6000,,,2.9000,250.2000,8.0000,,,,,0.0000,0.0000,4.4800,,,,,,,
2020-03-06,14.1800,17.6000,10.0000,,,37.8800,50.3000,28.3000,,,3.6900,318.9600,9.7000,,,,,0.0000,0.0000,4.2900,,,,,,,
2020-03-07,13.7000,19.5000,7.8000,,,37.2700,45.7000,29.9000,,,2.5700,221.7600,8.2000,,,,,0.0000,0.0000,3.9500,,,,,,,
2020-03-08,16.5400,23.9000,8.9000,,,41.2900,58.9000,24.4000,,,1.7000,146.5200,5.8000,,,,,0.0000,0.0000,3.8500,,,,,,,
2020-03-09,18.9300,24.2000,14.8000,,,32.7000,46.3000,24.9000,,,3.1200,269.2800,7.6000,,,,,0.0000,0.0000,5.2200,,,,,,,
2020-03-10,17.0700,25.3000,9.0000,,,44.0800,85.4000,26.7000,,,1.8100,156.6000,7.3000,,,,,0.0000,0.0000,3.8800,,,,,,,
2020-03-11,18.5300,30.5000,8.5000,,,51.6900,86.7000,18.9000,,,0.9000,77.4000,3.3000,,,,,0.0000,0.0000,3.6600,,,,,,,
2020-03-12,16.9800,27.8000,7.4000,,,55.0300,89.0000,25.4000,,,0.6700,57.6000,3.0000,,,,,0.0000,0.0000,3.0900,,,,,,,
2020-03-13,14.7500,22.9000,8.0000,,,61.6800,85.9000,35.1000,,,1.0100,87.1200,4.3000,,,,,0.0000,0.0000,2.7400,,,,,,,
2020-03-14,14.6400,22.5000,6.6000,,,70.5200,92.4000,37.8000,,,0.9700,83.5200,3.7000,,,,,0.0000,0.0000,2.9800,,,,,,,
2020-03-15,15.3700,21.0000,9.5000,,,69.9300,90.8000,42.4000,,,1.3100,113.4000,3.8000,,,,,0.1000,0.1000,3.0000,,,,,,,
2020-03-16,10.5100,14.1000,4.3000,,,84.8000,91.6000,56.3000,,,1.0000,86.7600,5.1000,,,,,4.5000,2.5000,1.2400,,,,,,,
2020-03-17,11.7300,16.6000,4.9000,,,80.5500,92.0000,53.4000,,,0.6400,55.4400,4.1000,,,,,0.2000,0.2000,1.4200,,,,,,,
2020-03-18,13.6900,19.2000,7.4000,,,70.6300,92.0000,41.6000,,,0.8800,76.3200,3.6000,,,,,0.0000,0.0000,2.2500,,,,,,,
2020-03-19,12.9900,17.4000,7.4000,,,71.0900,91.2000,45.1000,,,1.2100,104.4000,4.4000,,,,,0.0000,0.0000,2.0200,,,,,,,
2020-03-20,12.0800,16.1000,6.4000,,,73.2400,92.0000,44.2000,,,0.7800,67.6800,3.3000,,,,,0.4000,0.4000,1.6000,,,,,,,
2020-03-21,11.1000,14.8000,7.0000,,,86.8300,91.7000,64.0000,,,0.5500,47.5200,3.1000,,,,,18.5000,10.5000,1.0300,,,,,,,
2020-03-22,9.8300,13.2000,6.4000,,,88.9700,92.0000,72.1000,,,0.4300,36.7200,2.8000,,,,,1.2000,0.4000,1.0700,,,,,,,
2020-03-23,11.6200,14.8000,8.3000,,,87.9500,92.0000,73.6000,,,1.3500,117.0000,5.7000,,,,,11.5000,2.4000,1.3300,,,,,,,
2020-03-24,11.1300,12.1000,10.2000,,,86.1800,91.3000,62.4000,,,1.9500,168.1200,6.3000,,,,,56.0000,7.7000,1.2200,,,,,,,
2020-03-25,10.8200,15.4000,6.5000,,,72.1600,91.2000,41.4000,,,0.9400,81.3600,3.8000,,,,,3.9000,3.2000,2.1700,,,,,,,
2020-03-26,12.4700,19.4000,7.3000,,,67.8800,91.9000,24.3000,,,1.0400,90.0000,4.7000,,,,,1.6000,0.9000,2.9100,,,,,,,
2020-03-27,8.9900,10.2000,7.9000,,,85.2800,91.2000,74.9000,,,0.8200,70.5600,3.7000,,,,,6.6000,1.4000,0.8500,,,,,,,
2020-03-28,10.9000,17.8000,5.9000,,,69.5200,91.9000,33.0000,,,1.0400,89.6400,3.7000,,,,,5.9000,1.8000,2.9000,,,,,,,
2020-03-29,12.4000,21.7000,4.1000,,,65.1400,91.9000,25.2000,,,0.9300,80.6400,4.5000,,,,,0.0000,0.0000,3.4000,,,,,,,
2020-03-30,11.4000,17.3000,7.4000,,,82.0800,91.6000,54.6000,,,1.6800,145.0800,4.8000,,,,,1.6000,1.2000,2.2400,,,,,,,
2020-03-31,13.1300,17.3000,10.2000,,,82.8600,91.3000,62.4000,,,0.7000,60.4800,3.4000,,,,,2.4000,1.5000,1.7600,,,,,,,
2020-04-01,14.6000,20.4000,10.6000,,,74.9900,91.3000,38.7000,,,1.0200,88.2000,4.9000,,,,,5.6000,2.9000,3.0000,,,,,,,
