Date,TempMean,TempMax,TempMin,HourTempMax,HourTempMin,HumidityMean,HumidityMax,HumidityMin,HourHumMax,HourHumMin,WindSpeed,WindDir,WindSpeedMax,HourWindMax,WindDirMax,Radiation,RadiationMax,Precipitation,PrecipitationMax,ET0,DPVMin,DPVMax,DPV,DewPointMax,DewPointMin,DewPoint,SunHours
2020-04-30,18.0463,18.6567,17.3946,,,63.2171,66.4492,60.2063,,,1.2768,220.5000,2.9217,,,284.3754,,0.0000,,,,,,,,,
2020-05-01,20.4288,21.1192,19.7592,,,56.2504,59.2063,53.1325,,,1.7374,,3.6243,,,298.1898,,0.0000,,,,,,,,,
2020-05-02,22.1292,22.8450,21.4087,,,58.0221,61.1258,54.9812,,,1.5825,244.0000,3.1584,,,307.0001,,0.0000,,,,,,,,,
2020-05-03,21.8938,22.5787,21.1508,,,60.3146,62.8342,57.9804,,,1.1241,245.0000,2.5961,,,309.4087,,0.0000,,,,,,,,,
2020-05-04,21.4708,22.1942,20.7025,,,58.7496,61.6367,55.9867,,,0.9103,213.5000,2.5855,,,294.0754,,0.0000,,,,,,,,,
2020-05-05,22.0871,22.7133,21.4225,,,58.1967,60.8271,54.8767,,,1.0967,253.0000,2.4512,,,294.9122,,0.0000,,,,,,,,,
2020-05-06,21.5192,22.1804,20.8654,,,57.4646,61.1571,54.4517,,,1.1072,76.0000,2.9226,,,285.8183,,0.0000,,,,,,,,,
2020-05-07,20.2454,20.9046,19.6317,,,59.3571,62.3938,56.5521,,,1.3342,196.3333,3.0053,,,244.7997,,0.0000,,,,,,,,,
2020-05-08,19.9088,20.4304,19.3125,,,63.7871,66.9338,61.1771,,,1.1238,208.0000,3.2074,,,268.3104,,0.0000,,,,,,,,,
2020-05-09,19.8867,20.4204,19.3525,,,71.4983,73.7138,69.2387,,,1.2702,331.0000,3.1736,,,222.8303,,0.0000,,,,,,,,,
2020-05-10,19.4021,19.9571,18.8467,,,53.9717,56.5787,51.4771,,,1.6180,284.5000,4.0198,,,232.4915,,0.0000,,,,,,,,,
2020-05-11,20.8354,21.3617,20.2688,,,48.1308,50.5179,45.7858,,,2.3726,218.6667,4.7322,,,302.3675,,0.0000,,,,,,,,,
2020-05-12,18.2825,19.0029,17.6879,,,63.4458,67.4521,59.1938,,,1.0816,205.0000,2.9318,,,167.9607,,0.0167,,,,,,,,,
2020-05-13,17.2146,17.9629,16.4429,,,58.7392,62.1267,55.1800,,,1.3610,,3.2332,,,301.7680,,0.0000,,,,,,,,,
2020-05-14,16.1529,16.5942,15.6583,,,71.3642,74.5113,68.4217,,,1.8922,223.2000,4.1813,,,201.2602,,0.5250,,,,,,,,,
2020-05-15,15.7750,16.1863,15.4162,,,76.1392,78.5217,73.3783,,,0.8548,191.2000,2.1491,,,115.5340,,0.0000,,,,,,,,,
2020-05-16,17.2138,17.7350,16.6667,,,70.0092,72.7754,67.2092,,,1.0933,225.0000,2.9606,,,222.4666,,0.0000,,,,,,,,,
2020-05-17,16.8533,17.4154,16.2750,,,77.0517,79.8804,74.3908,,,1.3700,252.0000,2.9528,,,191.2615,,0.0333,,,,,,,,,
2020-05-18,20.3900,21.0575,19.7742,,,57.8675,60.6108,54.8096,,,1.9121,216.0000,3.8730,,,275.4516,,0.0000,,,,,,,,,
2020-05-19,21.7175,22.3896,21.0067,,,56.8388,60.2946,53.9167,,,1.3141,186.5000,2.9469,,,278.2813,,0.0000,,,,,,,,,
2020-05-20,23.3700,24.1338,22.6529,,,56.4817,59.6504,53.6008,,,1.0257,262.0000,2.5370,,,291.0207,,0.0000,,,,,,,,,
2020-05-21,23.2371,23.9079,22.6112,,,59.7063,62.5800,56.9054,,,1.1551,108.0000,2.6998,,,304.7024,,0.0000,,,,,,,,,
2020-05-22,23.7225,24.5062,22.9663,,,57.7817,60.4796,55.0688,,,0.9060,139.0000,2.3888,,,314.1887,,0.0000,,,,,,,,,
2020-05-23,23.4458,24.1900,22.7167,,,49.8596,52.8996,46.9600,,,0.7981,271.5000,2.3455,,,306.4875,,0.0000,,,,,,,,,
2020-05-24,21.4513,22.0521,20.8692,,,57.1121,60.0158,54.3963,,,1.6333,285.5000,3.7563,,,315.8812,,0.0000,,,,,,,,,
2020-05-25,20.3150,20.8917,19.8125,,,56.2096,58.5121,53.8567,,,1.3592,316.0000,3.0911,,,269.1352,,0.0000,,,,,,,,,
2020-05-26,20.3313,20.8871,19.7754,,,62.0121,64.6612,59.1750,,,1.4675,,3.2648,,,297.2921,,0.0000,,,,,,,,,
2020-05-27,21.0521,21.6400,20.5033,,,60.5625,63.2092,58.0233,,,1.6415,96.0000,3.8391,,,309.4867,,0.0000,,,,,,,,,
2020-05-28,19.8196,20.6021,19.1571,,,57.3808,60.6842,53.7292,,,1.3257,332.3333,3.5322,,,239.9256,,0.0250,,,,,,,,,
2020-05-29,20.3225,20.9771,19.5963,,,50.2400,53.1975,47.5829,,,1.3350,236.0000,3.1499,,,318.5692,,0.0000,,,,,,,,,
2020-05-30,20.0142,20.7300,19.2963,,,50.8096,53.8663,47.5183,,,1.0240,,2.6779,,,312.0883,,0.0000,,,,,,,,,
2020-05-31,20.2404,20.8596,19.6088,,,52.9946,56.1275,50.1467,,,1.0341,220.6667,2.8437,,,236.9980,,0.0000,,,,,,,,,
2020-06-01,21.8575,22.5067,21.1229,,,54.1679,56.8371,51.5225,,,1.0048,260.0000,2.6297,,,295.5322,,0.0000,,,,,,,,,
2020-06-02,21.1496,21.8367,20.5429,,,63.5254,66.6525,60.6642,,,0.9867,287.0000,2.3508,,,260.8888,,0.0000,,,,,,,,,
2020-06-03,21.9887,22.5546,21.4371,,,67.0296,69.9092,64.1392,,,1.9808,254.2000,3.7915,,,314.2535,,0.0000,,,,,,,,,
2020-06-04,22.5696,23.5088,21.6658,,,57.3692,61.9079,52.1617,,,1.8302,220.0000,4.5109,,,232.6365,,0.1250,,,,,,,,,
